Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
2016-Jan-05 11:34:02	PI_4	450	2	0	642933	0	
2016-Jan-05 11:34:04	PI_4	451	2	2	1405754	0	0,1
2016-Jan-05 11:34:06	PI_4	452	2	0	642933	0	
2016-Jan-05 11:34:08	PI_4	453	2	0	642933	0	
2016-Jan-05 11:34:10	PI_4	454	2	2	1405754	0	0,1
2016-Jan-05 11:34:12	PI_4	455	2	0	642933	0	
2016-Jan-05 11:34:14	PI_4	456	2	2	1405754	0	0,1
2016-Jan-05 11:34:16	PI_4	457	2	0	642933	0	
2016-Jan-05 11:34:18	PI_4	458	2	1	997955	0	0
2016-Jan-05 11:34:20	PI_4	459	2	2	1405754	0	0,1
2016-Jan-05 11:34:22	PI_4	460	2	1	997955	0	0
2016-Jan-05 11:34:24	PI_4	461	2	2	1405754	0	0,1
2016-Jan-05 11:34:26	PI_4	462	2	2	1405754	0	0,1
2016-Jan-05 11:34:28	PI_4	463	2	2	1405754	0	0,1
2016-Jan-05 11:34:30	PI_4	464	2	2	1405754	0	0,1
2016-Jan-05 11:34:32	PI_4	465	2	0	642933	0	
2016-Jan-05 11:34:34	PI_4	466	2	0	642933	0	
2016-Jan-05 11:34:36	PI_4	467	2	2	1405754	0	0,1
2016-Jan-05 11:34:38	PI_4	468	2	0	642933	0	
2016-Jan-05 11:34:40	PI_4	469	2	2	1405754	0	0,1
2016-Jan-05 11:34:42	PI_4	470	2	0	642933	0	
2016-Jan-05 11:34:44	PI_4	471	2	2	1405754	0	0,1
2016-Jan-05 11:34:46	PI_4	472	2	0	642933	0	
2016-Jan-05 11:34:48	PI_4	473	2	2	1405754	0	0,1
2016-Jan-05 11:34:50	PI_4	474	2	0	642933	0	
2016-Jan-05 11:34:52	PI_4	475	2	2	1405754	0	0,1
2016-Jan-05 11:34:54	PI_4	476	2	0	642933	0	
2016-Jan-05 11:34:56	PI_4	477	2	0	642933	0	
2016-Jan-05 11:34:58	PI_4	478	2	2	1405754	0	0,1
2016-Jan-05 11:35:00	PI_4	479	2	1	997955	0	0
2016-Jan-05 11:35:02	PI_4	480	2	2	1405754	0	0,1
2016-Jan-05 11:35:04	PI_4	481	2	2	1405754	0	0,1
2016-Jan-05 11:35:06	PI_4	482	2	0	642933	0	
2016-Jan-05 11:35:08	PI_4	483	2	2	1405754	0	0,1
2016-Jan-05 11:35:10	PI_4	484	2	2	1405754	0	0,1
2016-Jan-05 11:35:12	PI_4	485	2	0	642933	0	
2016-Jan-05 11:35:14	PI_4	486	2	0	642933	0	
2016-Jan-05 11:35:16	PI_4	487	2	2	1405754	0	0,1
2016-Jan-05 11:35:18	PI_4	488	2	0	642933	0	
2016-Jan-05 11:35:20	PI_4	489	2	0	642933	0	
2016-Jan-05 11:35:22	PI_4	490	2	2	1405754	0	0,1
2016-Jan-05 11:35:24	PI_4	491	2	0	642933	0	
2016-Jan-05 11:35:26	PI_4	492	2	2	1405754	0	0,1
2016-Jan-05 11:35:28	PI_4	493	2	2	1405754	0	0,1
2016-Jan-05 11:35:30	PI_4	494	2	0	642933	0	
2016-Jan-05 11:35:32	PI_4	495	2	2	1405754	0	0,1
2016-Jan-05 11:35:34	PI_4	496	2	2	1405754	0	0,1
2016-Jan-05 11:35:36	PI_4	497	2	0	642933	0	
2016-Jan-05 11:35:38	PI_4	498	2	2	1405754	0	0,1
2016-Jan-05 11:35:40	PI_4	499	2	1	997955	0	0
2016-Jan-05 11:35:42	PI_4	500	2	2	1405754	0	0,1
2016-Jan-05 11:35:44	PI_4	501	2	0	642933	0	
2016-Jan-05 11:35:46	PI_4	502	2	1	997955	0	0
2016-Jan-05 11:35:48	PI_4	503	2	1	997955	0	0
2016-Jan-05 11:35:50	PI_4	504	2	2	1405754	0	0,1
2016-Jan-05 11:35:52	PI_4	505	2	0	642933	0	
2016-Jan-05 11:35:54	PI_4	506	2	2	1405754	0	0,1
2016-Jan-05 11:35:56	PI_4	507	2	0	642933	0	
2016-Jan-05 11:35:58	PI_4	508	2	0	642933	0	
2016-Jan-05 11:36:00	PI_4	509	2	0	642933	0	
2016-Jan-05 11:36:02	PI_4	510	2	0	642933	0	
2016-Jan-05 11:36:04	PI_4	511	2	0	642933	0	
2016-Jan-05 11:36:06	PI_4	512	2	2	1405754	0	0,1
2016-Jan-05 11:36:08	PI_4	513	2	0	642933	0	
2016-Jan-05 11:36:10	PI_4	514	2	2	1405754	0	0,1
2016-Jan-05 11:36:12	PI_4	515	2	0	642933	0	
2016-Jan-05 11:36:14	PI_4	516	2	2	1405754	0	0,1
2016-Jan-05 11:36:16	PI_4	517	2	0	642933	0	
2016-Jan-05 11:36:18	PI_4	518	2	0	642933	0	
2016-Jan-05 11:36:20	PI_4	519	2	0	642933	0	
2016-Jan-05 11:36:22	PI_4	520	2	0	642933	0	
2016-Jan-05 11:36:24	PI_4	521	2	0	642933	0	
2016-Jan-05 11:36:26	PI_4	522	2	2	1405754	0	0,1
2016-Jan-05 11:36:28	PI_4	523	2	0	642933	0	
2016-Jan-05 11:36:30	PI_4	524	2	2	1405754	0	0,1
2016-Jan-05 11:36:32	PI_4	525	2	0	642933	0	
2016-Jan-05 11:36:34	PI_4	526	2	0	642933	0	
2016-Jan-05 11:36:36	PI_4	527	2	2	1405754	0	0,1
2016-Jan-05 11:36:38	PI_4	528	2	0	642933	0	
2016-Jan-05 11:36:40	PI_4	529	2	0	642933	0	
2016-Jan-05 11:36:42	PI_4	530	2	2	1405754	0	0,1
2016-Jan-05 11:36:44	PI_4	531	2	0	642933	0	
2016-Jan-05 11:36:46	PI_4	532	2	0	642933	0	
2016-Jan-05 11:36:48	PI_4	533	2	0	642933	0	
2016-Jan-05 11:36:50	PI_4	534	2	0	642933	0	
2016-Jan-05 11:36:52	PI_4	535	2	0	642933	0	
2016-Jan-05 11:36:54	PI_4	536	2	0	642933	0	
2016-Jan-05 11:36:56	PI_4	537	2	0	642933	0	
2016-Jan-05 11:36:58	PI_4	538	2	0	642933	0	
2016-Jan-05 11:37:00	PI_4	539	2	0	642933	0	
2016-Jan-05 11:37:02	PI_4	540	2	0	642933	0	
2016-Jan-05 11:37:04	PI_4	541	2	0	642933	0	
2016-Jan-05 11:37:06	PI_4	542	2	0	642933	0	
2016-Jan-05 11:37:08	PI_4	543	2	0	642933	0	
2016-Jan-05 11:37:10	PI_4	544	2	0	642933	0	
2016-Jan-05 11:37:12	PI_4	545	2	0	642933	0	
2016-Jan-05 11:37:14	PI_4	546	2	0	642933	0	
2016-Jan-05 11:37:16	PI_4	547	2	0	642933	0	
2016-Jan-05 11:37:18	PI_4	548	2	2	1405754	0	0,1
2016-Jan-05 11:37:20	PI_4	549	2	0	642933	0	
2016-Jan-05 11:37:22	PI_4	550	2	0	642933	0	
2016-Jan-05 11:37:24	PI_4	551	2	0	642933	0	
2016-Jan-05 11:37:26	PI_4	552	2	0	642933	0	
2016-Jan-05 11:37:28	PI_4	553	2	2	1405754	0	0,1
2016-Jan-05 11:37:30	PI_4	554	2	0	642933	0	
2016-Jan-05 11:37:32	PI_4	555	2	0	642933	0	
2016-Jan-05 11:37:34	PI_4	556	2	2	1405754	0	0,1
2016-Jan-05 11:37:36	PI_4	557	2	0	642933	0	
2016-Jan-05 11:37:38	PI_4	558	2	0	642933	0	
2016-Jan-05 11:37:40	PI_4	559	2	0	642933	0	
2016-Jan-05 11:37:42	PI_4	560	2	0	642933	0	
2016-Jan-05 11:37:44	PI_4	561	2	2	1405754	0	0,1
2016-Jan-05 11:37:46	PI_4	562	2	0	642933	0	
2016-Jan-05 11:37:48	PI_4	563	2	0	642933	0	
2016-Jan-05 11:37:50	PI_4	564	2	0	642933	0	
2016-Jan-05 11:37:52	PI_4	565	2	2	1405754	0	0,1
2016-Jan-05 11:37:54	PI_4	566	2	2	1405754	0	0,1
2016-Jan-05 11:37:56	PI_4	567	2	2	1405754	0	0,1
2016-Jan-05 11:37:58	PI_4	568	2	0	642933	0	
2016-Jan-05 11:38:00	PI_4	569	2	2	1405754	0	0,1
2016-Jan-05 11:38:02	PI_4	570	2	0	642933	0	
2016-Jan-05 11:38:04	PI_4	571	2	2	1405754	0	0,1
2016-Jan-05 11:38:06	PI_4	572	2	0	642933	0	
2016-Jan-05 11:38:08	PI_4	573	2	2	1405754	0	0,1
2016-Jan-05 11:38:10	PI_4	574	2	0	642933	0	
2016-Jan-05 11:38:12	PI_4	575	2	2	1405754	0	0,1
2016-Jan-05 11:38:14	PI_4	576	2	2	1405754	0	0,1
